Date,Open,High,Low,Close,Adj Close,Volume
2009-07-01,92.339996,93.230003,92.209999,92.330002,78.095901,173041100
2009-07-02,91.129997,92.360001,89.760002,89.809998,75.964424,212309900
2009-07-06,88.940002,89.930000,88.660004,89.800003,75.955963,174499600
2009-07-07,89.709999,89.820000,88.000000,88.059998,74.484207,197088900
2009-07-08,88.589996,88.800003,87.000000,88.000000,74.433456,248050500
2009-07-09,88.610001,88.900002,87.910004,88.169998,74.577240,163777600
2009-07-10,87.699997,88.489998,87.349998,87.959999,74.399643,173520300
2009-07-13,88.309998,90.169998,87.589996,90.099998,76.209724,217413500
2009-07-14,90.379997,90.690002,89.730003,90.610001,76.641090,181487400
2009-07-15,91.809998,93.510002,90.680000,93.260002,78.882561,220877900
2009-07-16,93.000000,94.510002,92.820000,93.110001,78.755684,231174500
2009-07-17,94.059998,94.320000,93.540001,94.129997,79.618423,138561700
2009-07-20,94.680000,95.290001,94.190002,95.129997,80.464241,164179400
2009-07-21,95.870003,95.900002,94.419998,95.570000,80.836433,217718300
2009-07-22,94.959999,96.129997,94.889999,95.550003,80.819534,196068100
2009-07-23,95.610001,98.080002,95.529999,97.660004,82.604240,258795500
2009-07-24,97.199997,98.139999,96.690002,98.059998,82.942574,154003100
2009-07-27,97.879997,98.400002,97.339996,98.349998,83.187820,159259400
2009-07-28,97.660004,98.370003,97.059998,97.889999,82.798752,186685200
2009-07-29,97.440002,98.089996,96.980003,97.650002,82.595764,194399300
2009-07-30,98.830002,99.830002,98.599998,98.669998,83.458511,225575400
2009-07-31,98.650002,99.470001,98.379997,98.809998,83.576935,207358000
2009-08-03,99.849998,100.529999,99.309998,100.440002,84.955650,175776900
2009-08-04,99.989998,100.839996,99.779999,100.699997,85.175545,176714600
2009-08-05,100.769997,100.860001,99.580002,100.410004,84.930267,184726400
2009-08-06,100.870003,101.019997,99.419998,99.889999,84.490440,193203800
2009-08-07,100.940002,102.029999,100.389999,101.199997,85.598488,220640900
2009-08-10,100.739998,101.220001,100.269997,100.989998,85.420845,130898700
2009-08-11,100.540001,100.610001,99.459999,99.730003,84.355103,157301000
2009-08-12,99.559998,101.559998,99.510002,100.800003,85.260139,219052400
2009-08-13,101.260002,101.610001,100.260002,101.570000,85.911446,176449500
2009-08-14,101.519997,101.599998,99.699997,100.790001,85.251678,199616100
2009-08-17,98.849998,98.949997,98.110001,98.309998,83.153999,237667500
2009-08-18,98.529999,99.440002,98.349998,99.089996,83.813751,173461500
2009-08-19,98.309998,100.300003,98.209999,99.959999,84.549652,192812800
2009-08-20,100.089996,101.220001,99.870003,100.989998,85.420845,174131300
2009-08-21,101.820000,103.129997,101.620003,102.970001,87.095596,224605000
2009-08-24,103.389999,103.949997,102.589996,102.959999,87.087143,191279000
2009-08-25,103.370003,104.260002,102.940002,103.160004,87.256325,215310600
2009-08-26,102.839996,103.639999,102.489998,103.169998,87.264763,194620700
2009-08-27,103.110001,103.720001,101.940002,103.400002,87.459305,196230100
2009-08-28,104.230003,104.349998,102.669998,103.379997,87.442398,147024400
2009-08-31,102.370003,102.580002,101.790001,102.459999,86.664223,176051600
2009-09-01,101.949997,103.239998,99.989998,100.199997,84.752640,321276800
2009-09-02,99.779999,100.440002,99.570000,99.820000,84.431213,171805000
2009-09-03,100.400002,100.769997,99.589996,100.650002,85.133263,143572300
2009-09-04,100.849998,102.089996,100.550003,102.059998,86.325912,142687900
2009-09-08,103.000000,103.050003,102.389999,102.940002,87.070244,132909100
2009-09-09,103.120003,104.080002,102.800003,103.730003,87.738449,154612500
2009-09-10,103.800003,104.860001,103.220001,104.790001,88.635025,162902400
2009-09-11,104.989998,105.300003,104.279999,104.769997,88.618095,152360100
2009-09-14,103.879997,105.459999,103.150002,105.279999,89.049461,149593800
2009-09-15,105.449997,106.110001,104.760002,105.720001,89.421646,196795900
2009-09-16,106.099998,107.339996,105.730003,107.320000,90.774994,206406300
2009-09-17,107.169998,108.059998,106.570000,107.160004,90.639664,229170900
2009-09-18,107.150002,107.160004,106.360001,106.720001,90.697456,153799100
2009-09-21,105.889999,107.000000,105.660004,106.449997,90.468002,151892000
2009-09-22,107.080002,107.370003,106.599998,107.070000,90.994896,143126700
2009-09-23,107.320000,108.029999,105.989998,106.180000,90.238533,225947400
2009-09-24,106.410004,106.639999,104.550003,105.010002,89.244186,228636800
2009-09-25,104.779999,105.360001,104.089996,104.449997,88.768242,204059000
2009-09-28,104.849998,106.550003,104.830002,106.320000,90.357506,118285800
2009-09-29,106.510002,107.019997,105.779999,106.000000,90.085526,133733900
2009-09-30,106.360001,106.459999,104.620003,105.589996,89.737083,254383000
2009-10-01,103.000000,105.730003,102.949997,102.970001,87.510452,281840600
2009-10-02,102.019997,103.099998,101.989998,102.489998,87.102547,224748800
2009-10-05,102.900002,104.320000,102.599998,104.019997,88.402824,149875000
2009-10-06,104.769997,106.110001,104.709999,105.510002,89.669090,202491100
2009-10-07,105.269997,105.910004,105.070000,105.800003,89.915581,159200300
2009-10-08,106.550003,107.169998,105.849998,106.610001,90.603966,183305800
2009-10-09,106.639999,107.260002,106.360001,107.260002,91.156372,135008300
2009-10-12,107.760002,108.089996,107.279999,107.680000,91.513321,118031000
2009-10-13,107.389999,107.709999,106.760002,107.459999,91.326355,157692700
2009-10-14,108.720001,109.419998,107.419998,109.309998,92.898605,191421600
2009-10-15,108.779999,109.709999,108.730003,109.709999,93.238525,173873600
2009-10-16,108.800003,109.269997,108.230003,108.889999,92.541656,192069400
2009-10-19,109.070000,110.129997,108.730003,109.790001,93.306526,159530400
2009-10-20,109.949997,109.989998,108.680000,109.209999,92.813599,180921100
2009-10-21,109.040001,110.309998,108.150002,108.230003,91.980743,225379300
2009-10-22,108.190002,109.680000,107.500000,109.330002,92.915604,238444000
2009-10-23,109.690002,109.760002,107.629997,108.080002,91.853256,240033200
2009-10-26,108.199997,109.309998,106.610001,106.910004,90.858917,242028200
2009-10-27,107.029999,107.389999,106.160004,106.419998,90.442467,253266300
2009-10-28,106.150002,106.480003,104.349998,104.410004,88.734261,248821400
2009-10-29,105.190002,106.860001,104.940002,106.650002,90.637955,198110600
2009-10-30,106.300003,106.620003,103.440002,103.559998,88.011887,325608100
2009-11-02,104.129997,105.410004,103.080002,104.320000,88.657768,254222900
2009-11-03,103.739998,104.800003,103.540001,104.650002,88.938232,228362600
2009-11-04,105.510002,106.330002,104.650002,104.919998,89.167671,247996700
2009-11-05,105.660004,106.879997,105.440002,106.849998,90.807907,180015300
2009-11-06,106.260002,107.400002,106.050003,107.129997,91.045898,170954100
2009-11-09,107.949997,109.629997,107.870003,109.570000,93.119591,159495700
2009-11-10,109.309998,109.930000,108.970001,109.589996,93.136574,171899800
2009-11-11,110.309998,110.820000,109.620003,110.150002,93.612495,169466200
2009-11-12,110.000000,110.570000,108.750000,109.029999,92.660629,157144500
2009-11-13,109.309998,110.089996,108.750000,109.620003,93.162033,150963000
2009-11-16,110.379997,111.690002,110.320000,111.209999,94.513329,210922200
2009-11-17,110.919998,111.389999,110.500000,111.339996,94.623795,147134100
2009-11-18,111.260002,111.430000,110.570000,111.269997,94.564323,156486800
2009-11-19,110.510002,111.309998,109.129997,109.820000,93.332016,208734600
2009-11-20,109.250000,109.760002,109.010002,109.430000,93.000565,134196000
2009-11-23,110.720001,111.739998,110.599998,110.820000,94.181892,148010200
2009-11-24,111.000000,111.199997,110.010002,110.989998,94.326355,138420100
2009-11-25,111.169998,111.500000,110.820000,111.379997,94.657806,109564800
2009-11-27,108.400002,110.320000,108.290001,109.570000,93.119591,126001800
2009-11-30,109.480003,110.199997,108.120003,109.940002,93.434029,160874800
2009-12-01,110.919998,111.660004,110.730003,111.300003,94.589813,159613700
2009-12-02,111.279999,112.010002,110.919998,111.250000,94.547325,132315100
2009-12-03,111.550003,112.180000,110.290001,110.379997,93.807922,167324900
2009-12-04,111.839996,112.379997,110.040001,111.010002,94.343376,274907800
2009-12-07,110.910004,111.529999,110.489998,110.839996,94.198868,127973800
2009-12-08,110.040001,110.769997,109.269997,109.610001,93.153557,169863700
2009-12-09,109.580002,110.180000,109.019997,110.019997,93.501976,155063400
2009-12-10,110.699997,111.120003,110.449997,110.639999,94.028908,138014600
2009-12-11,111.110001,111.360001,110.610001,111.110001,94.428345,124854000
2009-12-14,111.870003,112.000000,111.129997,111.870003,95.074242,107141500
2009-12-15,111.459999,111.919998,111.000000,111.349998,94.632317,120408800
2009-12-16,111.800003,112.129997,111.269997,111.519997,94.776756,155358200
2009-12-17,110.720001,110.930000,110.080002,110.180000,93.637978,183390100
2009-12-18,110.199997,110.300003,109.279999,110.209999,94.167725,174591200
2009-12-21,110.760002,111.699997,110.760002,111.330002,95.124710,118039600
2009-12-22,111.570000,111.970001,111.430000,111.730003,95.466461,91707500
2009-12-23,112.000000,112.110001,111.500000,111.949997,95.654449,111783100
2009-12-24,112.190002,112.599998,112.000000,112.480003,96.107285,39677500
2009-12-28,112.900002,112.989998,112.320000,112.720001,96.312355,87508500
2009-12-29,113.010002,113.029999,112.550003,112.559998,96.175652,80572500
2009-12-30,112.230003,112.650002,112.169998,112.519997,96.141449,73138400
2009-12-31,112.769997,112.800003,111.389999,111.440002,95.218681,90637900
2010-01-04,112.370003,113.389999,111.510002,113.330002,96.833588,118944600
2010-01-05,113.260002,113.680000,112.849998,113.629997,97.089912,111579900
2010-01-06,113.519997,113.989998,113.430000,113.709999,97.158264,116074400
2010-01-07,113.500000,114.330002,113.180000,114.190002,97.568398,131091100
2010-01-08,113.889999,114.620003,113.660004,114.570000,97.893082,126402800
2010-01-11,115.080002,115.129997,114.239998,114.730003,98.029793,106375700
2010-01-12,113.970001,114.209999,113.220001,113.660004,97.115540,163333500
2010-01-13,113.949997,114.940002,113.370003,114.620003,97.935783,161822000
2010-01-14,114.489998,115.139999,114.419998,114.930000,98.200684,115718800
2010-01-15,114.730003,114.839996,113.199997,113.639999,97.098465,212283100
2010-01-19,113.620003,115.129997,113.589996,115.059998,98.311745,139172700
2010-01-20,114.279999,114.449997,112.980003,113.889999,97.312050,216490200
2010-01-21,113.919998,114.269997,111.559998,111.699997,95.440842,344859600
2010-01-22,111.199997,111.739998,109.089996,109.209999,93.313301,345942400
2010-01-25,110.209999,110.410004,109.410004,109.769997,93.791763,186937500
2010-01-26,109.339996,110.470001,109.040001,109.309998,93.398712,211168800
2010-01-27,109.169998,110.080002,108.330002,109.830002,93.843040,271863600
2010-01-28,110.190002,110.250000,107.910004,108.570000,92.766464,316104000
2010-01-29,109.040001,109.800003,107.220001,107.389999,91.758217,310677600
2010-02-01,108.150002,109.070000,107.500000,109.059998,93.185127,187865000
2010-02-02,109.260002,110.589996,108.879997,110.379997,94.312981,216327900
2010-02-03,109.879997,110.480003,109.510002,109.830002,93.843040,172730700
2010-02-04,108.980003,109.029999,106.419998,106.440002,90.946495,356715700
2010-02-05,106.559998,106.879997,104.580002,106.660004,91.134460,493585800
2010-02-08,106.739998,107.330002,105.809998,105.889999,90.476578,224166900
2010-02-09,107.129997,108.150002,106.269997,107.220001,91.612938,337820500
2010-02-10,107.050003,107.599998,106.110001,107.010002,91.433533,240511500
2010-02-11,106.870003,108.250000,106.250000,108.129997,92.390480,223591600
2010-02-12,106.989998,108.099998,106.510002,108.040001,92.313576,304622100
2010-02-16,108.860001,109.849998,107.820000,109.739998,93.766136,159317500
2010-02-17,110.269997,110.410004,109.739998,110.260002,94.210419,168845100
2010-02-18,110.080002,111.139999,110.040001,110.910004,94.765846,193708600
2010-02-19,110.620003,111.570000,110.360001,111.139999,94.962341,222684900
2010-02-22,111.550003,111.580002,110.830002,111.160004,94.979446,132346900
2010-02-23,110.860001,111.199997,109.519997,109.809998,93.825935,207497000
2010-02-24,110.139999,111.000000,109.860001,110.820000,94.688957,176350700
2010-02-25,109.239998,110.750000,108.940002,110.669998,94.560776,259634700
2010-02-26,110.769997,111.120003,110.110001,110.739998,94.620583,173589300
2010-03-01,111.199997,112.000000,111.169998,111.889999,95.603172,147709700
2010-03-02,112.370003,112.739998,112.000000,112.199997,95.868065,160992400
2010-03-03,112.489998,112.970001,112.019997,112.300003,95.953484,150785000
2010-03-04,112.449997,112.800003,112.029999,112.639999,96.244026,135770400
2010-03-05,113.370003,114.339996,113.099998,114.250000,97.619644,176118800
2010-03-08,114.260002,114.519997,114.070000,114.269997,97.636719,114631200
2010-03-09,113.930000,114.989998,113.870003,114.459999,97.799095,154556700
2010-03-10,114.510002,115.279999,114.410004,114.970001,98.234856,186088800
2010-03-11,114.699997,115.480003,114.349998,115.449997,98.644989,160791100
2010-03-12,115.949997,115.970001,115.139999,115.459999,98.653557,162074800
2010-03-15,115.260002,115.570000,114.599998,115.489998,98.679146,146816800
2010-03-16,115.809998,116.519997,115.489998,116.410004,99.465248,168673000
2010-03-17,116.760002,117.480003,116.419998,117.099998,100.054825,177468100
2010-03-18,117.110001,117.269997,116.570000,117.040001,100.003555,196509100
2010-03-19,115.970001,117.290001,115.519997,115.970001,99.497330,226641100
2010-03-22,115.309998,116.800003,115.239998,116.589996,100.029266,184477800
2010-03-23,116.760002,117.510002,116.379997,117.410004,100.732826,182941600
2010-03-24,116.970001,117.430000,115.580002,116.839996,100.243759,196072600
2010-03-25,117.629997,118.169998,116.510002,116.650002,100.080750,223396300
2010-03-26,116.870003,117.419998,116.120003,116.580002,100.020706,205808500
2010-03-29,117.169998,117.529999,116.690002,117.320000,100.655602,134513500
2010-03-30,117.459999,117.830002,116.910004,117.400002,100.724228,145772500
2010-03-31,116.949997,117.519997,116.610001,117.000000,100.381035,161078700
2010-04-01,117.800003,118.250000,117.099998,117.800003,101.067421,161215200
2010-04-05,118.250000,118.839996,117.919998,118.760002,101.891052,105847600
2010-04-06,118.419998,119.250000,118.290001,119.040001,102.131287,110384200
2010-04-07,118.800003,119.360001,117.809998,118.360001,101.547867,184576300
2010-04-08,117.949997,118.970001,117.599998,118.769997,101.899635,158704000
2010-04-09,119.019997,119.599998,118.800003,119.550003,102.568848,133006500
2010-04-12,119.699997,120.050003,119.559998,119.739998,102.731850,110279000
2010-04-13,119.620003,120.040001,119.000000,119.830002,102.809059,125043600
2010-04-14,120.269997,121.190002,120.080002,121.190002,103.975899,161609000
2010-04-15,120.989998,121.570000,120.949997,121.290001,104.061691,144615300
2010-04-16,120.860001,121.290001,118.750000,119.360001,102.405823,366786700
2010-04-19,119.010002,119.930000,118.470001,119.809998,102.791885,217947800
2010-04-20,120.559998,120.980003,119.870003,120.879997,103.709930,157708000
2010-04-21,120.949997,121.230003,119.989998,120.660004,103.521164,192910100
2010-04-22,119.809998,121.169998,119.120003,121.019997,103.830032,115360300
2010-04-23,120.940002,121.860001,120.629997,121.809998,104.507805,177335500
2010-04-26,121.849998,122.120003,121.230003,121.349998,104.113167,143457300
2010-04-27,120.650002,121.339996,118.250000,118.480003,101.650841,355853300
2010-04-28,119.050003,119.680000,118.269997,119.379997,102.422981,300674100
2010-04-29,120.099998,121.110001,120.070000,120.860001,103.692757,193775000
2010-04-30,120.879997,121.010002,118.779999,118.809998,101.933952,270000900
2010-05-03,119.379997,120.680000,119.199997,120.349998,103.255196,182747900
2010-05-04,119.010002,119.029999,116.919998,117.519997,100.827171,360353400
2010-05-05,116.559998,117.800003,115.970001,116.820000,100.226601,328973200
2010-05-06,116.260002,117.000000,105.000000,112.940002,96.897751,647356600
2010-05-07,112.639999,113.769997,109.410004,111.260002,95.456375,637558800
2010-05-10,115.809998,116.650002,114.910004,116.160004,99.660347,396159600
2010-05-11,115.070000,117.360001,114.910004,115.830002,99.377220,317849800
2010-05-12,116.290001,117.620003,116.089996,117.449997,100.767120,235607100
2010-05-13,117.129997,117.680000,115.889999,115.989998,99.514496,234452500
2010-05-14,115.120003,115.330002,112.870003,113.889999,97.712814,345601400
2010-05-17,114.199997,114.519997,111.769997,113.949997,97.764267,325739800
2010-05-18,114.879997,115.220001,112.029999,112.400002,96.434471,360556800
2010-05-19,111.769997,112.769997,110.360001,111.760002,95.885338,394742700
2010-05-20,109.379997,109.889999,107.470001,107.540001,92.264763,530418300
2010-05-21,105.910004,109.379997,105.360001,109.110001,93.611748,500909400
2010-05-24,108.519997,109.389999,107.610001,107.709999,92.410614,269823000
2010-05-25,105.110001,107.870003,104.379997,107.820000,92.504982,396505200
2010-05-26,108.480003,109.470001,106.849998,107.169998,91.947319,349719300
2010-05-27,109.190002,110.800003,108.779999,110.760002,95.027397,300870500
2010-05-28,110.639999,110.720001,108.849998,109.370003,93.834824,297933500
2010-06-01,108.349998,109.949997,107.370003,107.529999,92.256172,277909400
2010-06-02,108.080002,110.339996,107.510002,110.330002,94.658463,240243700
2010-06-03,110.650002,111.059998,109.580002,110.709999,94.984489,226618300
2010-06-04,108.610001,109.330002,106.459999,106.820000,91.647034,398475600
2010-06-07,107.199997,107.610001,105.410004,105.489998,90.505943,264609100
2010-06-08,105.570000,106.830002,104.650002,106.620003,91.475433,357774300
2010-06-09,107.239998,108.279999,105.599998,106.050003,90.986412,268023300
2010-06-10,107.860001,109.279999,106.040001,109.150002,93.646057,317890600
2010-06-11,108.190002,109.750000,108.120003,109.680000,94.100792,214128200
2010-06-14,110.519997,111.120003,109.400002,109.510002,93.954941,207196100
2010-06-15,110.279999,112.099998,110.089996,112.000000,96.091248,238268700
2010-06-16,111.419998,112.419998,111.199997,111.959999,96.056915,216374000
2010-06-17,112.279999,112.330002,111.050003,112.139999,96.211365,263185800
2010-06-18,111.830002,112.129997,111.370003,111.730003,96.315689,174006600
2010-06-21,113.120003,113.199997,110.790001,111.410004,96.039825,213140700
2010-06-22,111.410004,111.900002,109.410004,109.570000,94.453674,239355400
2010-06-23,109.639999,110.029999,108.480003,109.230003,94.160583,254639900
2010-06-24,108.690002,108.830002,107.139999,107.419998,92.600281,268523600
2010-06-25,107.739998,108.419998,106.769997,107.870003,92.988205,238726500
2010-06-28,108.029999,108.320000,107.139999,107.529999,92.695114,169218600
2010-06-29,106.019997,107.510002,103.550003,104.209999,89.833160,373649500
2010-06-30,103.919998,104.879997,102.879997,103.220001,88.979729,284101700
2010-07-01,103.150002,103.489998,101.129997,102.760002,88.583176,382924800
2010-07-02,103.110001,103.419998,101.620003,102.199997,88.100449,233385200
2010-07-06,103.639999,104.370003,101.879997,102.870003,88.678001,256935300
2010-07-07,103.129997,106.239998,103.019997,106.110001,91.471024,253769400
2010-07-08,107.000000,107.279999,105.910004,107.160004,92.376152,210842100
2010-07-09,107.129997,107.970001,106.930000,107.959999,93.065796,144999900
2010-07-12,107.599998,108.239998,107.150002,108.029999,93.126137,131283600
2010-07-13,109.150002,110.089996,108.930000,109.660004,94.531265,213025900
2010-07-14,109.309998,110.080002,108.860001,109.650002,94.522629,184426800
2010-07-15,109.610001,110.059998,108.169998,109.680000,94.548492,232337900
2010-07-16,109.089996,109.209999,106.449997,106.660004,91.945145,282693400
2010-07-19,107.050003,107.629997,106.220001,107.290001,92.488228,186709000
2010-07-20,105.870003,108.559998,105.820000,108.480003,93.514046,258162400
2010-07-21,109.040001,109.070000,106.629997,107.070000,92.298561,264527000
2010-07-22,108.339996,109.940002,108.330002,109.459999,94.358826,274781300
2010-07-23,109.239998,110.570000,108.930000,110.410004,95.177780,222020800
2010-07-26,110.599998,111.669998,110.290001,111.559998,96.169121,184445700
2010-07-27,112.169998,112.290001,111.110001,111.550003,96.160522,204855600
2010-07-28,111.320000,111.660004,110.459999,110.830002,95.539841,163056200
2010-07-29,111.519997,111.820000,109.410004,110.290001,95.074356,220149100
2010-07-30,109.169998,110.860001,108.980003,110.269997,95.057098,220070600
2010-08-02,111.989998,112.940002,111.540001,112.760002,97.203583,188263200
2010-08-03,112.480003,112.769997,111.849998,112.220001,96.738083,146657300
2010-08-04,112.529999,113.110001,112.160004,112.970001,97.384613,158171700
2010-08-05,112.250000,112.910004,112.080002,112.849998,97.281158,140473800
2010-08-06,111.739998,112.570000,110.919998,112.389999,96.884636,239728300
2010-08-09,112.919998,113.180000,112.320000,112.989998,97.401855,120800400
2010-08-10,112.029999,112.980003,111.370003,112.379997,96.875992,242916300
2010-08-11,110.650002,110.690002,109.120003,109.300003,94.220932,273406900
2010-08-12,107.650002,109.019997,107.599998,108.629997,93.643341,239542600
2010-08-13,108.290001,108.959999,108.180000,108.309998,93.367500,158698500
2010-08-16,107.570000,108.610001,107.180000,108.260002,93.324394,147895300
2010-08-17,109.190002,110.389999,108.879997,109.589996,94.470901,172270300
2010-08-18,109.540001,110.379997,108.910004,109.790001,94.643311,182922100
2010-08-19,109.220001,109.489998,107.430000,107.879997,92.996834,265847600
2010-08-20,107.559998,107.940002,106.750000,107.529999,92.695114,209714200
2010-08-23,108.040001,108.570000,107.070000,107.120003,92.341698,163490300
2010-08-24,105.949997,106.389999,104.970001,105.529999,90.971024,280677800
2010-08-25,104.949997,106.339996,104.290001,105.940002,91.324448,272234800
2010-08-26,106.440002,106.580002,104.879997,105.230003,90.712440,224439500
2010-08-27,105.889999,106.970001,104.309998,106.860001,92.117538,272649000
2010-08-30,106.580002,106.910004,105.300003,105.309998,90.781372,167238600
2010-08-31,104.919998,105.980003,104.489998,105.309998,90.781372,273933100
2010-09-01,106.730003,108.610001,106.660004,108.459999,93.496773,256828100
2010-09-02,108.720001,109.489998,108.489998,109.470001,94.367470,156112200
2010-09-03,110.540001,110.989998,109.949997,110.889999,95.591568,212197300
2010-09-07,110.370003,110.510002,109.550003,109.639999,94.514023,141973700
2010-09-08,109.860001,110.849998,109.809998,110.410004,95.177780,149924400
2010-09-09,111.650002,111.680000,110.620003,110.919998,95.617424,147017900
2010-09-10,111.120003,111.610001,110.870003,111.480003,96.100151,127819000
2010-09-13,112.580002,112.949997,112.129997,112.720001,97.169090,178503500
2010-09-14,112.500000,113.290001,112.080002,112.650002,97.108749,209823600
2010-09-15,112.320000,113.209999,111.980003,113.080002,97.479446,168608400
2010-09-16,112.730003,113.120003,112.349998,113.050003,97.453590,199962900
2010-09-17,113.040001,113.150002,112.180000,112.489998,97.489960,195836900
2010-09-20,112.879997,114.459999,112.519997,114.209999,98.980606,214555200
2010-09-21,114.300003,114.839996,113.510002,113.980003,98.781281,268389100
2010-09-22,113.800003,114.440002,113.099998,113.419998,98.295967,191322400
2010-09-23,112.489998,113.669998,112.180000,112.500000,97.498642,202354300
2010-09-24,113.750000,114.900002,113.650002,114.820000,99.509285,209671800
2010-09-27,114.860001,114.989998,114.160004,114.269997,99.032623,128761800
2010-09-28,114.419998,115.040001,113.180000,114.669998,99.379272,209207500
2010-09-29,114.379997,114.910004,114.019997,114.470001,99.205956,179665800
2010-09-30,115.050003,115.790001,113.589996,114.129997,98.911278,287106700
2010-10-01,114.989998,115.120003,113.930000,114.610001,99.327301,174638700
2010-10-04,114.370003,114.849998,113.180000,113.750000,98.581970,166153200
2010-10-05,114.800003,116.320000,114.669998,116.040001,100.566605,229634100
2010-10-06,116.019997,116.330002,115.559998,116.029999,100.557907,148626600
2010-10-07,116.500000,116.529999,115.190002,115.889999,100.436584,164860000
2010-10-08,116.050003,116.860001,115.610001,116.540001,100.999931,177760100
2010-10-11,116.720001,116.970001,116.250000,116.650002,101.095245,103098300
2010-10-12,116.269997,117.349998,115.650002,117.010002,101.407242,182210000
2010-10-13,117.660004,118.550003,117.379997,117.919998,102.195900,194347200
2010-10-14,117.809998,118.010002,116.720001,117.459999,101.797249,217764300
2010-10-15,118.279999,118.349998,116.760002,117.699997,102.005241,243705000
2010-10-18,117.739998,118.669998,117.309998,118.279999,102.507904,141204800
2010-10-19,117.190002,117.849998,116.019997,116.730003,101.164589,280604700
2010-10-20,116.940002,118.440002,116.870003,117.870003,102.152565,200051800
2010-10-21,118.400002,119.089996,117.209999,118.129997,102.377899,221585500
2010-10-22,118.309998,118.529999,118.000000,118.349998,102.568565,108212400
2010-10-25,119.139999,119.760002,118.610001,118.699997,102.871895,151145700
2010-10-26,118.099998,118.839996,117.870003,118.720001,102.889214,158982900
2010-10-27,117.889999,118.510002,117.260002,118.379997,102.594566,190024000
2010-10-28,119.059998,119.110001,117.830002,118.400002,102.611893,168576000
2010-10-29,118.279999,118.720001,118.070000,118.489998,102.689903,144305500
2010-11-01,119.070000,119.750000,117.849998,118.529999,102.724571,174074800
2010-11-02,119.419998,119.750000,119.099998,119.470001,103.539215,158345900
2010-11-03,119.680000,120.019997,118.449997,119.949997,103.955223,226702800
2010-11-04,121.279999,122.320000,119.970001,122.260002,105.957207,215039400
2010-11-05,122.339996,122.919998,122.180000,122.720001,106.355850,180654100
2010-11-08,122.339996,122.690002,121.940002,122.489998,106.156517,156107100
2010-11-09,122.820000,122.949997,121.120003,121.610001,105.393867,186621600
2010-11-10,121.580002,122.160004,120.660004,122.099998,105.818527,221387400
2010-11-11,121.050003,121.820000,120.680000,121.639999,105.419861,158017600
2010-11-12,120.820000,121.349998,119.650002,120.199997,104.171875,239068800
2010-11-15,120.580002,121.050003,119.980003,120.029999,104.024529,163940800
2010-11-16,119.290001,119.489998,117.589996,118.160004,102.403900,299566200
2010-11-17,118.209999,118.709999,117.860001,118.220001,102.455902,172308900
2010-11-18,119.360001,120.389999,119.349998,119.959999,103.963875,197723700
2010-11-19,119.900002,120.339996,119.250000,120.290001,104.249893,156852900
2010-11-22,119.690002,120.239998,118.769997,120.190002,104.163208,181361000
2010-11-23,118.769997,119.019997,117.989998,118.449997,102.655235,222309000
2010-11-24,119.199997,120.230003,119.180000,120.199997,104.171875,140046100
2010-11-26,119.160004,119.809998,118.800003,118.800003,102.958557,76007800
2010-11-29,118.500000,119.480003,117.739998,119.160004,103.270576,223642300
2010-11-30,117.980003,119.169998,117.809998,118.489998,102.689903,233930700
2010-12-01,120.199997,121.239998,120.190002,121.010002,104.873886,221037200
2010-12-02,121.199997,122.650002,121.129997,122.559998,106.217163,191213600
2010-12-03,122.139999,123.029999,122.110001,122.889999,106.503174,151288900
2010-12-06,122.629997,123.040001,122.500000,122.760002,106.390495,103050500
2010-12-07,123.940002,124.010002,122.760002,122.830002,106.451180,206581000
2010-12-08,122.980003,123.379997,122.410004,123.279999,106.841164,138019200
2010-12-09,123.970001,124.019997,123.150002,123.760002,107.257164,123705100
2010-12-10,124.139999,124.599998,123.730003,124.480003,107.881165,117571700
2010-12-13,125.050003,125.199997,124.519997,124.559998,107.950485,133812700
2010-12-14,124.750000,125.230003,124.290001,124.669998,108.045815,147249600
2010-12-15,124.440002,124.930000,123.889999,124.099998,107.551826,160823100
2010-12-16,124.180000,124.910004,123.750000,124.820000,108.175827,185035200
2010-12-17,124.080002,124.459999,123.820000,124.300003,108.291702,141075300
2010-12-20,124.639999,124.900002,123.980003,124.599998,108.553070,119085500
2010-12-21,124.989998,125.470001,124.870003,125.389999,109.241302,94965500
2010-12-22,125.480003,125.820000,125.410004,125.779999,109.581085,78878100
2010-12-23,125.639999,125.779999,125.290001,125.599998,109.424278,70053700
2010-12-27,125.129997,125.769997,125.040001,125.650002,109.467819,58126000
2010-12-28,125.900002,125.949997,125.500000,125.830002,109.624664,55309100
2010-12-29,125.980003,126.199997,125.900002,125.919998,109.703064,58033100
2010-12-30,125.800003,126.129997,125.529999,125.720001,109.528824,76616900
2010-12-31,125.529999,125.870003,125.330002,125.750000,109.554970,91218900
2011-01-03,126.709999,127.599998,125.699997,127.050003,110.687531,138725200
2011-01-04,127.330002,127.370003,126.190002,126.980003,110.626541,137409700
2011-01-05,126.580002,127.720001,126.459999,127.639999,111.201553,133975300
2011-01-06,127.690002,127.830002,127.010002,127.389999,110.983749,122519000
2011-01-07,127.559998,127.769997,126.150002,127.139999,110.765930,156034600
2011-01-10,126.580002,127.160004,126.199997,126.980003,110.626541,122401700
2011-01-11,127.440002,127.739998,126.949997,127.430000,111.018600,110287000
2011-01-12,128.210007,128.720001,127.459999,128.580002,112.020493,107929200
